Invoice ID,Branch,Customer type,Gender,ProductID,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
362-58-8315,C,Normal,M,PID858,5,19.13,401.73,"March 25, 2019",10:23,Cash,382.6,4.761904762,19.13,9.9
225-32-0908,C,Normal,F,PID859,10,22.43,471.03,"January 26, 2019",19:54,Ewallet,448.6,4.761904762,22.43,8.2
712-39-0363,A,Member,M,PID86,6,12.498,262.458,"January 2, 2019",15:24,Ewallet,249.96,4.761904762,12.498,5.6
512-91-0811,C,Normal,M,PID860,1,4.4875,94.2375,"February 6, 2019",20:05,Credit card,89.75,4.761904762,4.4875,6.6
871-39-9221,C,Normal,F,PID861,6,3.735,78.435,"February 9, 2019",13:11,Cash,74.7,4.761904762,3.735,4.1
189-98-2939,C,Normal,M,PID862,9,35.3475,742.2975,"March 1, 2019",13:22,Cash,706.95,4.761904762,35.3475,7.2
551-21-3069,C,Normal,F,PID863,9,10.3815,218.0115,"February 1, 2019",11:27,Cash,207.63,4.761904762,10.3815,4.9
628-34-3388,C,Normal,M,PID864,6,8.214,172.494,"January 5, 2019",20:54,Credit card,164.28,4.761904762,8.214,7.9
588-01-7461,C,Normal,F,PID865,9,15.291,321.111,"March 24, 2019",10:43,Cash,305.82,4.761904762,15.291,4.2
365-64-0520,C,Member,M,PID865,5,21.51,451.71,"February 25, 2020",11:24,Ewallet,430.2,4.761904762,21.51,4.8
225-98-1496,C,Normal,F,PID866,3,4.053,85.113,"March 2, 2019",13:01,Credit card,81.06,4.761904762,4.053,7.1
189-08-9157,C,Normal,F,PID867,9,14.2785,299.8485,"January 8, 2019",16:17,Credit card,285.57,4.761904762,14.2785,5.9
483-71-1164,C,Normal,F,PID868,6,24.39,512.19,"March 8, 2019",16:43,Ewallet,487.8,4.761904762,24.39,5.3
597-78-7908,C,Normal,M,PID869,3,13.533,284.193,"February 18, 2019",19:39,Cash,270.66,4.761904762,13.533,6.2
218-59-9410,A,Member,F,PID87,3,10.863,228.123,"March 29, 2019",16:54,Ewallet,217.26,4.761904762,10.863,8.2
458-41-1477,C,Normal,F,PID870,6,13.878,291.438,"March 8, 2019",17:11,Credit card,277.56,4.761904762,13.878,9.5
568-90-5112,C,Normal,M,PID871,4,13.228,277.788,"March 19, 2019",12:46,Credit card,264.56,4.761904762,13.228,5.6
214-17-6927,C,Normal,F,PID872,6,4.944,103.824,"February 7, 2019",18:23,Ewallet,98.88,4.761904762,4.944,9.9
400-89-4171,C,Normal,F,PID873,8,32.388,680.148,"January 28, 2019",13:05,Cash,647.76,4.761904762,32.388,9.3
894-41-5205,C,Normal,F,PID874,8,17.272,362.712,"January 19, 2019",19:39,Credit card,345.44,4.761904762,17.272,8.3
423-80-0988,C,Normal,M,PID875,2,7.64,160.44,"January 30, 2019",19:42,Ewallet,152.8,4.761904762,7.64,6.5
234-65-2137,C,Normal,M,PID876,10,47.79,1003.59,"January 16, 2019",13:32,Cash,955.8,4.761904762,47.79,4.8
733-33-4967,C,Normal,M,PID877,8,8.34,175.14,"March 3, 2019",19:17,Cash,166.8,4.761904762,8.34,6.3
139-52-2867,C,Normal,F,PID878,7,7.8785,165.4485,"February 13, 2019",10:50,Credit card,157.57,4.761904762,7.8785,4.8
130-98-8941,C,Normal,M,PID879,7,22.491,472.311,"February 9, 2019",10:00,Cash,449.82,4.761904762,22.491,5.7
760-90-2357,A,Member,M,PID88,6,22.353,469.413,"March 20, 2019",15:08,Ewallet,447.06,4.761904762,22.353,5
824-88-3614,C,Normal,M,PID880,8,13.724,288.204,"January 25, 2019",15:00,Ewallet,274.48,4.761904762,13.724,5.7
593-65-1552,C,Normal,F,PID881,4,13.962,293.202,"January 28, 2019",20:50,Credit card,279.24,4.761904762,13.962,5.9
286-43-6208,C,Normal,F,PID882,9,39.51,829.71,"March 16, 2019",19:08,Cash,790.2,4.761904762,39.51,9.2
699-01-4164,C,Normal,M,PID883,4,8.3,174.3,"March 12, 2019",19:58,Credit card,166,4.761904762,8.3,8.2
426-39-2418,C,Normal,M,PID884,7,21.4935,451.3635,"January 14, 2019",10:02,Cash,429.87,4.761904762,21.4935,9.8
365-64-0522,A,Member,M,PID884,3,13.2945,279.1845,"March 2, 2020",17:36,Ewallet,265.89,4.761904762,13.2945,6
677-11-0152,C,Normal,F,PID885,9,41.967,881.307,"January 16, 2019",18:08,Cash,839.34,4.761904762,41.967,8.8
389-25-3394,C,Normal,M,PID886,5,2.9525,62.0025,"February 17, 2019",18:06,Cash,59.05,4.761904762,2.9525,9.4
211-30-9270,C,Normal,M,PID887,5,4.3525,91.4025,"January 28, 2019",15:16,Credit card,87.05,4.761904762,4.3525,4.9
821-07-3596,C,Normal,F,PID888,4,3.29,69.09,"March 7, 2019",14:53,Ewallet,65.8,4.761904762,3.29,5.6
883-17-4236,C,Normal,F,PID888,2,1.439,30.219,"March 2, 2019",19:44,Credit card,28.78,4.761904762,1.439,7.2
376-56-3573,C,Normal,F,PID889,4,19.084,400.764,"February 2, 2019",13:23,Ewallet,381.68,4.761904762,19.084,6.4
808-65-0703,C,Normal,M,PID889,4,7.094,148.974,"March 14, 2019",17:22,Credit card,141.88,4.761904762,7.094,6.9
239-48-4278,A,Member,M,PID89,7,3.5455,74.4555,"March 10, 2019",19:35,Ewallet,70.91,4.761904762,3.5455,8.3
226-71-3580,C,Normal,F,PID890,9,10.6875,224.4375,"January 31, 2019",12:02,Cash,213.75,4.761904762,10.6875,9.5
523-38-0215,C,Normal,M,PID890,1,1.85,38.85,"March 6, 2019",13:29,Credit card,37,4.761904762,1.85,7.9
558-80-4082,C,Normal,M,PID891,7,9.7475,204.6975,"March 14, 2019",17:20,Ewallet,194.95,4.761904762,9.7475,6
727-75-6477,C,Normal,M,PID891,4,5.768,121.128,"March 29, 2019",14:44,Cash,115.36,4.761904762,5.768,6.4
446-47-6729,C,Normal,M,PID892,2,9.982,209.622,"January 2, 2019",18:09,Credit card,199.64,4.761904762,9.982,6.7
735-06-4124,C,Normal,M,PID892,1,2.4305,51.0405,"February 25, 2019",15:31,Cash,48.61,4.761904762,2.4305,4.4
622-20-1945,C,Normal,F,PID893,1,1.971,41.391,"January 18, 2019",15:08,Cash,39.42,4.761904762,1.971,8.4
649-11-3678,C,Normal,F,PID893,9,10.3185,216.6885,"February 26, 2019",20:26,Cash,206.37,4.761904762,10.3185,5.5
416-13-5917,C,Normal,F,PID894,5,24.2575,509.4075,"January 30, 2019",16:24,Ewallet,485.15,4.761904762,24.2575,9.3
633-09-3463,C,Normal,F,PID894,3,7.1475,150.0975,"March 28, 2019",12:58,Credit card,142.95,4.761904762,7.1475,9.5
320-49-6392,C,Normal,F,PID895,1,1.512,31.752,"March 4, 2019",15:44,Cash,30.24,4.761904762,1.512,8.4
632-90-0281,C,Normal,F,PID895,10,18.775,394.275,"March 8, 2019",20:01,Credit card,375.5,4.761904762,18.775,9.3
554-42-2417,C,Normal,F,PID896,10,47.72,1002.12,"January 9, 2019",13:45,Cash,954.4,4.761904762,47.72,5.2
605-72-4132,C,Normal,F,PID896,8,37.788,793.548,"February 27, 2019",15:12,Cash,755.76,4.761904762,37.788,9.1
272-27-9238,C,Normal,F,PID897,4,8.248,173.208,"February 19, 2019",16:23,Cash,164.96,4.761904762,8.248,7.1
471-41-2823,C,Normal,M,PID897,2,9.979,209.559,"March 7, 2019",20:37,Ewallet,199.58,4.761904762,9.979,8
365-64-0523,B,Normal,M,PID897,1,1.676,35.196,"February 8, 2020",15:31,Cash,33.52,4.761904762,1.676,6.7
122-61-9553,C,Normal,F,PID898,9,23.094,484.974,"March 14, 2019",19:33,Cash,461.88,4.761904762,23.094,5.6
834-25-9262,C,Normal,F,PID898,4,16.336,343.056,"January 6, 2019",12:12,Cash,326.72,4.761904762,16.336,9.1
613-59-9758,C,Normal,F,PID899,10,7.18,150.78,"January 27, 2019",14:28,Cash,143.6,4.761904762,7.18,5.4
730-70-9830,C,Normal,F,PID899,6,21.033,441.693,"March 14, 2019",17:54,Ewallet,420.66,4.761904762,21.033,5.2
443-82-0585,A,Member,F,PID90,4,15.536,326.256,"February 1, 2019",19:54,Cash,310.72,4.761904762,15.536,8.4
382-25-8917,C,Normal,M,PID900,6,12.624,265.104,"January 29, 2019",12:25,Cash,252.48,4.761904762,12.624,8.9
743-88-1662,C,Normal,M,PID900,7,33.4215,701.8515,"February 22, 2019",18:17,Ewallet,668.43,4.761904762,33.4215,8.7
462-78-5240,C,Normal,F,PID901,2,2.661,55.881,"March 19, 2019",14:35,Cash,53.22,4.761904762,2.661,4.2
689-16-9784,C,Normal,M,PID901,6,14.031,294.651,"March 11, 2019",13:37,Cash,280.62,4.761904762,14.031,6
110-05-6330,C,Normal,F,PID902,6,11.829,248.409,"March 25, 2019",20:18,Credit card,236.58,4.761904762,11.829,9.4
651-61-0874,C,Normal,M,PID902,4,9.244,194.124,"March 12, 2019",20:04,Credit card,184.88,4.761904762,9.244,6.2
372-26-1506,C,Normal,F,PID903,5,5.955,125.055,"January 28, 2019",19:24,Ewallet,119.1,4.761904762,5.955,5.4
750-57-9686,C,Normal,F,PID903,4,9.076,190.596,"January 8, 2019",13:48,Credit card,181.52,4.761904762,9.076,8.7
489-64-4354,C,Normal,M,PID904,1,0.814,17.094,"March 9, 2019",15:36,Cash,16.28,4.761904762,0.814,5
740-22-2500,C,Normal,F,PID904,3,12.6075,264.7575,"January 23, 2019",13:29,Cash,252.15,4.761904762,12.6075,9.8
574-57-9721,C,Normal,M,PID905,2,4.327,90.867,"March 8, 2019",16:53,Ewallet,86.54,4.761904762,4.327,5.7
751-69-0068,C,Normal,M,PID905,9,44.658,937.818,"March 19, 2019",19:09,Ewallet,893.16,4.761904762,44.658,9
192-98-7397,C,Normal,M,PID906,1,0.639,13.419,"January 8, 2019",14:11,Ewallet,12.78,4.761904762,0.639,9.5
810-60-6344,C,Normal,F,PID906,8,16.344,343.224,"February 7, 2019",14:38,Credit card,326.88,4.761904762,16.344,6.5
453-12-7053,C,Normal,M,PID907,3,6.861,144.081,"March 10, 2019",17:38,Credit card,137.22,4.761904762,6.861,6.5
729-46-7422,C,Normal,M,PID907,1,1.7945,37.6845,"February 23, 2019",16:52,Credit card,35.89,4.761904762,1.7945,7.9
326-71-2155,C,Normal,F,PID908,4,14.79,310.59,"February 3, 2019",10:02,Cash,295.8,4.761904762,14.79,6.1
639-76-1242,C,Normal,M,PID908,5,10.13,212.73,"February 3, 2019",15:19,Cash,202.6,4.761904762,10.13,4.5
598-47-9715,C,Normal,M,PID909,4,16.814,353.094,"March 7, 2019",16:54,Ewallet,336.28,4.761904762,16.814,4.4
746-19-0921,C,Normal,M,PID909,1,1.079,22.659,"February 9, 2019",10:02,Ewallet,21.58,4.761904762,1.079,7.2
560-49-6611,A,Member,F,PID91,1,2.279,47.859,"February 7, 2019",14:13,Cash,45.58,4.761904762,2.279,9.8
246-11-3901,C,Normal,F,PID910,10,16.4,344.4,"February 15, 2019",12:12,Cash,328,4.761904762,16.4,6.2
541-08-3113,C,Normal,M,PID910,8,26.388,554.148,"February 2, 2019",20:29,Cash,527.76,4.761904762,26.388,8.4
556-72-8512,C,Normal,M,PID911,1,1.148,24.108,"January 30, 2019",20:47,Cash,22.96,4.761904762,1.148,4.3
556-97-7101,C,Normal,F,PID911,2,6.322,132.762,"January 1, 2019",15:51,Cash,126.44,4.761904762,6.322,8.5
620-02-2046,C,Normal,M,PID912,2,6.94,145.74,"January 27, 2019",19:48,Ewallet,138.8,4.761904762,6.94,9
862-59-8517,C,Normal,F,PID912,6,27.072,568.512,"January 27, 2019",11:17,Cash,541.44,4.761904762,27.072,6.2
133-14-7229,C,Normal,M,PID913,2,6.287,132.027,"January 1, 2019",11:43,Cash,125.74,4.761904762,6.287,5
236-27-1144,C,Normal,F,PID913,9,7.3395,154.1295,"March 26, 2019",10:31,Ewallet,146.79,4.761904762,7.3395,8.4
399-69-4630,C,Normal,M,PID914,6,6.663,139.923,"March 7, 2019",10:23,Credit card,133.26,4.761904762,6.663,8.6
583-41-4548,C,Normal,M,PID914,7,5.8345,122.5245,"February 7, 2019",11:36,Ewallet,116.69,4.761904762,5.8345,7.4
718-57-9773,C,Normal,F,PID915,10,24.665,517.965,"February 3, 2019",16:40,Credit card,493.3,4.761904762,24.665,9.4
866-99-7614,C,Normal,M,PID915,10,44.6,936.6,"February 11, 2019",15:42,Credit card,892,4.761904762,44.6,4.4
408-26-9866,C,Normal,F,PID916,7,25.893,543.753,"March 2, 2019",16:42,Ewallet,517.86,4.761904762,25.893,4.1
592-34-6155,C,Normal,M,PID916,4,6.354,133.434,"January 14, 2019",14:43,Ewallet,127.08,4.761904762,6.354,6.2
379-17-6588,C,Normal,M,PID917,10,29.805,625.905,"March 14, 2019",11:07,Cash,596.1,4.761904762,29.805,5.3
390-31-6381,C,Normal,M,PID917,3,4.083,85.743,"January 7, 2019",12:37,Cash,81.66,4.761904762,4.083,7.3
123-35-4896,C,Normal,F,PID918,9,20.997,440.937,"February 17, 2019",19:11,Ewallet,419.94,4.761904762,20.997,5.3
258-69-7810,C,Normal,F,PID918,5,9.2125,193.4625,"January 26, 2019",18:53,Cash,184.25,4.761904762,9.2125,9.2
219-61-4139,C,Normal,M,PID919,1,4.154,87.234,"January 23, 2019",17:16,Ewallet,83.08,4.761904762,4.154,6.4
881-41-7302,C,Normal,F,PID919,1,3.2495,68.2395,"January 26, 2019",10:06,Credit card,64.99,4.761904762,3.2495,4.5
880-35-0356,A,Member,F,PID92,3,11.28,236.88,"February 5, 2019",11:51,Ewallet,225.6,4.761904762,11.28,4.8
318-81-2368,C,Normal,F,PID920,1,2.31,48.51,"March 19, 2019",12:16,Cash,46.2,4.761904762,2.31,6.3
373-09-4567,C,Normal,M,PID920,10,38.78,814.38,"March 14, 2019",20:35,Ewallet,775.6,4.761904762,38.78,6.9
740-11-5257,C,Normal,M,PID921,10,12.37,259.77,"February 24, 2019",16:44,Cash,247.4,4.761904762,12.37,7.1
778-89-7974,C,Normal,M,PID921,6,21.063,442.323,"March 30, 2019",14:58,Cash,421.26,4.761904762,21.063,7.4
250-81-7186,C,Normal,F,PID922,1,4.9845,104.6745,"February 27, 2019",10:23,Credit card,99.69,4.761904762,4.9845,8
714-02-3114,C,Normal,F,PID922,2,9.88,207.48,"February 21, 2019",11:39,Cash,197.6,4.761904762,9.88,7.7
556-41-6224,C,Normal,M,PID923,8,13.456,282.576,"February 15, 2019",17:10,Credit card,269.12,4.761904762,13.456,9.3
648-94-3045,C,Normal,M,PID923,10,29.475,618.975,"February 7, 2019",14:27,Ewallet,589.5,4.761904762,29.475,8.1
370-96-0655,C,Normal,F,PID924,6,14.796,310.716,"January 9, 2019",13:46,Ewallet,295.92,4.761904762,14.796,7.1
372-62-5264,C,Normal,F,PID924,9,23.67,497.07,"January 16, 2019",14:42,Cash,473.4,4.761904762,23.67,7.6
626-43-7888,C,Normal,F,PID925,8,24.164,507.444,"February 7, 2019",12:23,Ewallet,483.28,4.761904762,24.164,9.6
751-41-9720,C,Normal,M,PID925,10,48.75,1023.75,"January 12, 2019",16:18,Ewallet,975,4.761904762,48.75,8
183-21-3799,C,Normal,F,PID926,9,34.9335,733.6035,"February 19, 2019",15:14,Ewallet,698.67,4.761904762,34.9335,7.2
760-27-5490,C,Normal,M,PID926,8,6.248,131.208,"January 20, 2019",20:37,Ewallet,124.96,4.761904762,6.248,9.1
210-74-9613,C,Normal,M,PID927,4,19.452,408.492,"March 16, 2019",15:33,Ewallet,389.04,4.761904762,19.452,6.8
268-20-3585,C,Normal,F,PID927,9,6.2325,130.8825,"February 4, 2019",12:50,Ewallet,124.65,4.761904762,6.2325,6
137-63-5492,C,Normal,M,PID928,10,29.38,616.98,"January 29, 2019",14:26,Ewallet,587.6,4.761904762,29.38,9
733-29-1227,C,Normal,M,PID928,7,19.4635,408.7335,"March 23, 2019",12:41,Cash,389.27,4.761904762,19.4635,8.5
451-73-2711,C,Normal,M,PID929,1,4.2415,89.0715,"January 14, 2019",15:20,Ewallet,84.83,4.761904762,4.2415,8.8
801-88-0346,C,Normal,F,PID929,3,11.409,239.589,"January 5, 2019",20:30,Credit card,228.18,4.761904762,11.409,9.8
334-64-2006,A,Member,F,PID93,2,7.032,147.672,"March 24, 2019",14:22,Ewallet,140.64,4.761904762,7.032,9.6
471-06-8611,C,Normal,F,PID930,1,2.621,55.041,"February 6, 2019",10:22,Credit card,52.42,4.761904762,2.621,6.3
629-42-4133,C,Normal,M,PID930,8,8.72,183.12,"February 19, 2019",19:24,Cash,174.4,4.761904762,8.72,8.3
468-99-7231,C,Normal,F,PID931,8,17.604,369.684,"March 3, 2019",17:36,Cash,352.08,4.761904762,17.604,8.8
886-77-9084,C,Normal,M,PID931,8,28.756,603.876,"February 19, 2019",11:33,Ewallet,575.12,4.761904762,28.756,5.5
189-55-2313,C,Normal,F,PID932,10,31.09,652.89,"January 31, 2019",10:33,Ewallet,621.8,4.761904762,31.09,6
790-38-4466,C,Normal,F,PID932,5,2.7475,57.6975,"January 23, 2019",10:18,Credit card,54.95,4.761904762,2.7475,9.3
477-59-2456,C,Normal,F,PID933,7,15.904,333.984,"January 23, 2019",11:15,Cash,318.08,4.761904762,15.904,9.2
538-22-0304,C,Normal,M,PID933,10,32.475,681.975,"March 24, 2019",18:27,Cash,649.5,4.761904762,32.475,5.2
660-29-7083,C,Normal,M,PID934,10,27.935,586.635,"January 15, 2019",15:01,Cash,558.7,4.761904762,27.935,5.8
862-29-5914,C,Normal,F,PID934,1,1.119,23.499,"January 30, 2019",17:08,Credit card,22.38,4.761904762,1.119,8.6
584-66-4073,C,Normal,M,PID935,1,2.825,59.325,"March 13, 2019",15:45,Ewallet,56.5,4.761904762,2.825,9.6
658-66-3967,C,Normal,M,PID935,7,18.6165,390.9465,"January 14, 2019",15:42,Ewallet,372.33,4.761904762,18.6165,5
137-74-8729,C,Normal,F,PID936,8,4.876,102.396,"March 13, 2019",12:47,Ewallet,97.52,4.761904762,4.876,6.8
154-87-7367,C,Normal,M,PID936,8,26.104,548.184,"March 15, 2019",14:04,Ewallet,522.08,4.761904762,26.104,6.3
389-70-2397,C,Normal,F,PID937,5,20.915,439.215,"February 21, 2019",10:26,Cash,418.3,4.761904762,20.915,7.2
781-84-8059,C,Normal,M,PID937,7,21.259,446.439,"January 18, 2019",16:23,Ewallet,425.18,4.761904762,21.259,5
450-42-3339,C,Normal,M,PID938,10,42.305,888.405,"February 9, 2019",18:58,Credit card,846.1,4.761904762,42.305,8.8
545-07-8534,C,Normal,F,PID938,2,5.832,122.472,"February 14, 2019",12:42,Ewallet,116.64,4.761904762,5.832,6
151-27-8496,C,Normal,F,PID939,4,11.226,235.746,"January 19, 2019",11:43,Ewallet,224.52,4.761904762,11.226,8.6
717-96-4189,C,Normal,F,PID939,6,10.647,223.587,"February 2, 2019",12:40,Cash,212.94,4.761904762,10.647,4.1
559-98-9873,A,Member,F,PID94,7,18.7775,394.3275,"February 10, 2019",12:56,Ewallet,375.55,4.761904762,18.7775,5.2
458-10-8612,C,Normal,M,PID940,7,22.428,470.988,"January 20, 2019",12:27,Ewallet,448.56,4.761904762,22.428,7.6
887-42-0517,C,Normal,F,PID940,7,29.099,611.079,"January 10, 2019",10:31,Credit card,581.98,4.761904762,29.099,6.6
433-08-7822,C,Normal,F,PID941,7,27.6115,579.8415,"January 5, 2019",19:48,Ewallet,552.23,4.761904762,27.6115,7.5
500-02-2261,C,Normal,F,PID941,6,17.187,360.927,"March 21, 2019",17:04,Ewallet,343.74,4.761904762,17.187,5.9
744-82-9138,C,Normal,M,PID942,2,8.613,180.873,"February 7, 2019",17:59,Cash,172.26,4.761904762,8.613,8.2
867-47-1948,C,Normal,F,PID942,10,7.9,165.9,"January 9, 2019",12:07,Cash,158,4.761904762,7.9,7.8
148-41-7930,C,Normal,M,PID943,7,34.986,734.706,"January 23, 2019",10:33,Cash,699.72,4.761904762,34.986,6.1
189-40-5216,C,Normal,M,PID943,7,33.7295,708.3195,"January 9, 2019",11:40,Cash,674.59,4.761904762,33.7295,6
233-67-5758,C,Normal,M,PID943,1,2.0175,42.3675,"January 29, 2019",13:46,Ewallet,40.35,4.761904762,2.0175,6.2
443-59-0061,A,Member,M,PID95,10,33.725,708.225,"February 3, 2019",11:25,Ewallet,674.5,4.761904762,33.725,4.2
509-29-3912,A,Member,F,PID96,9,17.424,365.904,"March 20, 2019",12:24,Ewallet,348.48,4.761904762,17.424,4.2
828-46-6863,A,Member,M,PID97,6,29.559,620.739,"January 23, 2019",11:22,Credit card,591.18,4.761904762,29.559,4
436-54-4512,A,Member,F,PID98,1,4.5805,96.1905,"March 20, 2019",19:44,Cash,91.61,4.761904762,4.5805,9.8
856-66-2701,A,Member,M,PID99,3,7.995,167.895,"January 25, 2019",14:19,Ewallet,159.9,4.761904762,7.995,7.5
